Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2020-11-29,"Approach Pitch Right",5.5,,https://www.mountainproject.com/route/107612175/approach-pitch-right,1,"Nevada > Southern Nevada > Red Rocks > Calico Basin > Ash Spring > Ash Canyon > The Fringe",1.9,-1,Follow,,Sport,,70,1500
2020-11-29,"Summer Session",5.10c/d,"Fell right before the last bolt. Go right along a little hand rail then up right to the last bolt ",https://www.mountainproject.com/route/107612071/summer-session,2,"Nevada > Southern Nevada > Red Rocks > Calico Basin > Ash Spring > Ash Canyon > The Fringe",2.7,3,Lead,Fell/Hung,Sport,5.10c,160,3400
2020-11-28,"Triassic Sands",5.10,"Only led pitch three. Awesome climb!!!",https://www.mountainproject.com/route/105732392/triassic-sands,6,"Nevada > Southern Nevada > Red Rocks > Black Velvet Canyon > Whiskey Peak > North Face",3.8,4,Lead,Onsight,Trad,,700,3000
2020-11-28,"Sand Felipe",5.10-,"Shouldn’t have taken at the 3rd boot...",https://www.mountainproject.com/route/105732785/sand-felipe,2,"Nevada > Southern Nevada > Red Rocks > Black Velvet Canyon > Whiskey Peak > North Face",2.7,-1,Lead,Fell/Hung,Sport,,110,2700
2020-11-27,Bigwank,5.9,,https://www.mountainproject.com/route/107914182/bigwank,1,"Nevada > Southern Nevada > Red Rocks > Calico Basin > Kraft Mountain Area > Yin and Yang Cliff",2.4,-1,TR,,Trad,,20,2400
2020-11-27,Shortwank,5.10+,,https://www.mountainproject.com/route/107088721/shortwank,1,"Nevada > Southern Nevada > Red Rocks > Calico Basin > Kraft Mountain Area > Yin and Yang Cliff",2.4,-1,TR,,Trad,,25,3300
2020-11-27,"Yin and Yang",5.11a,,https://www.mountainproject.com/route/105732485/yin-and-yang,1,"Nevada > Southern Nevada > Red Rocks > Calico Basin > Kraft Mountain Area > Yin and Yang Cliff",3.6,-1,TR,,Trad,,40,4600
2020-11-27,"Budda's Corner",5.7+,,https://www.mountainproject.com/route/105926086/buddas-corner,1,"Nevada > Southern Nevada > Red Rocks > Calico Basin > Kraft Mountain Area > Yin and Yang Cliff",1.4,-1,Lead,Fell/Hung,Trad,,,1900
2020-11-26,"Cat in the Hat",5.6,"Led pitches 1, 3 and most of 5 but built an anchor before the runout section ",https://www.mountainproject.com/route/105732419/cat-in-the-hat,6,"Nevada > Southern Nevada > Red Rocks > Pine Creek Canyon > Mescalito > Southeast Buttress",3.1,-1,Lead,,Trad,,650,1600
2020-11-25,"Black Orpheus",5.9+,"Led pitches 1 and 3",https://www.mountainproject.com/route/105732809/black-orpheus,8,"Nevada > Southern Nevada > Red Rocks > Oak Creek Canyon > Black Orpheus Amphitheater",3.3,-1,Lead,Onsight,Trad,,1500,2500
2020-11-24,"Great Red Book",5.8,,https://www.mountainproject.com/route/105732647/great-red-book,2,"Nevada > Southern Nevada > Red Rocks > Second Pullout (Calico II) > The Great Red Book Area",3.4,-1,Lead,Onsight,Trad,,250,2100
2020-11-24,"Dancin' with a God",5.10a,,https://www.mountainproject.com/route/105732545/dancin-with-a-god,1,"Nevada > Southern Nevada > Red Rocks > Second Pullout (Calico II) > The Black Corridor > Upper Level > Upper Level - Left",2.6,-1,Lead,Onsight,Sport,,50,2600
2020-11-24,"Great Red Book",5.8,"Swapped leads, led first pitch",https://www.mountainproject.com/route/105732647/great-red-book,2,"Nevada > Southern Nevada > Red Rocks > Second Pullout (Calico II) > The Great Red Book Area",3.4,-1,Lead,Onsight,Trad,,250,2100
2020-11-22,"Crack 1",5.8,,https://www.mountainproject.com/route/105717451/crack-1,1,"Utah > Southeast Utah > Grand County > Kane Springs Canyon > Ice Cream Parlor",2.6,-1,Lead,Fell/Hung,Trad,,,2100
2020-11-21,"Crack 2",5.8+,,https://www.mountainproject.com/route/105717454/crack-2,1,"Utah > Southeast Utah > Grand County > Kane Springs Canyon > Ice Cream Parlor",2.1,-1,TR,,Trad,,,2200
2020-11-21,"Parlor Game",5.9,,https://www.mountainproject.com/route/105949903/parlor-game,1,"Utah > Southeast Utah > Grand County > Kane Springs Canyon > Ice Cream Parlor",2.1,-1,Lead,Fell/Hung,Sport,,50,2400
2020-11-21,"Susie Cream Cheese (aka 5.10tr)",5.10b,,https://www.mountainproject.com/route/113807907/susie-cream-cheese-aka-510tr,1,"Utah > Southeast Utah > Grand County > Kane Springs Canyon > Ice Cream Parlor",2.1,-1,TR,,Sport,,50,2900
2020-11-21,"Critical Mass",5.8,,https://www.mountainproject.com/route/106136658/critical-mass,1,"Utah > Southeast Utah > Grand County > Kane Springs Canyon > Ice Cream Parlor",2.6,-1,Lead,Onsight,Trad,,60,2100
2020-11-20,"Top 40",5.9-,,https://www.mountainproject.com/route/105718006/top-40,1,"Utah > Southeast Utah > Grand County > Potash Road > Wall Street",2.3,-1,Lead,Fell/Hung,Trad,,60,2300
2020-11-20,"Brown Banana",5.9,,https://www.mountainproject.com/route/106434517/brown-banana,1,"Utah > Southeast Utah > Grand County > Potash Road > Wall Street",2.2,-1,TR,,Sport,,60,2400
2020-11-20,"Grama and the Green Suede Shoes",5.7,,https://www.mountainproject.com/route/106402035/grama-and-the-green-suede-shoes,1,"Utah > Southeast Utah > Grand County > Potash Road > Wall Street",2.0,-1,Lead,Onsight,Trad,,50,1800
2020-11-18,"Pee on Dee",5.8,,https://www.mountainproject.com/route/105748238/pee-on-dee,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Brown Cloud Rocks",1.7,-1,TR,,"Sport, TR",,40,2100
2020-11-18,"Pee Into the Wind",5.8,"Slick start",https://www.mountainproject.com/route/107956467/pee-into-the-wind,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Brown Cloud Rocks",1.8,1,Lead,Fell/Hung,Trad,5.8+,40,2100
2020-11-08,"Neo-Quasi Bugaloo",5.10b,,https://www.mountainproject.com/route/105752605/neo-quasi-bugaloo,1,"Colorado > Golden > Clear Creek Canyon > The Highlands aka Highlander",2.4,-1,Lead,Fell/Hung,Sport,,100,2900
2020-11-08,"Learning to Crawl",5.10a,,https://www.mountainproject.com/route/105749464/learning-to-crawl,1,"Colorado > Golden > Clear Creek Canyon > The Highlands aka Highlander",2.6,-1,Lead,Onsight,Sport,,100,2600
2020-11-08,"Air Head",5.9,,https://www.mountainproject.com/route/105749767/air-head,1,"Colorado > Golden > Clear Creek Canyon > The Highlands aka Highlander",2.0,-1,Lead,Flash,Sport,,70,2400
2020-11-07,"Absolution (submitted as Hot if You're Not aka The Brown Eye Wall)",5.11b,,https://www.mountainproject.com/route/105751339/absolution-submitted-as-hot-if-youre-not-aka-the-brown-eye-wall,1,"Colorado > Boulder > Flatirons > Central > Der Zerkle",2.7,-1,TR,,Sport,,45,4900
2020-11-07,"Final Address",5.8,"Fun climb!",https://www.mountainproject.com/route/105752710/final-address,1,"Colorado > Boulder > Flatirons > Central > Der Zerkle",2.1,-1,Lead,Fell/Hung,Trad,,80,2100
2020-11-07,"East Face Left Side",5.6,,https://www.mountainproject.com/route/105752653/east-face-left-side,2,"Colorado > Boulder > Flatirons > Central > Der Zerkle",2.7,-1,Lead,Onsight,Trad,,400,1600
2020-11-01,"It's Miller Time",5.11b,"Lead this next time!",https://www.mountainproject.com/route/105748699/its-miller-time,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",2.5,-1,TR,,Sport,,60,4900
2020-11-01,Metropolis,5.11d,,https://www.mountainproject.com/route/105752887/metropolis,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",3.4,-1,TR,,Sport,,,5500
2020-11-01,Suburbia,5.10b/c,,https://www.mountainproject.com/route/105749122/suburbia,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",3.4,-1,Lead,Flash,Sport,,,3100
2020-11-01,"Scary Carrie",5.10a/b,,https://www.mountainproject.com/route/112557064/scary-carrie,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",2.8,-1,Lead,Onsight,Sport,,75,2800
2020-11-01,"Slamdance Cosmopolis (aka It Takes a Village)",5.10a,,https://www.mountainproject.com/route/107227969/slamdance-cosmopolis-aka-it-takes-a-village,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",2.3,-1,Lead,Onsight,Sport,,50,2600
2020-10-31,"Stalking Fred",5.10b,,https://www.mountainproject.com/route/105755644/stalking-fred,1,"Colorado > Canon City > Shelf Road > The Gallery > Mural Wall",1.1,-1,Lead,Pinkpoint,Sport,,75,2900
2020-10-31,"Marching Out",5.8,,https://www.mountainproject.com/route/106175966/marching-out,1,"Colorado > Canon City > Shelf Road > The Gallery > Mural Wall",2.2,-1,Lead,Onsight,Sport,,60,2100
2020-10-31,"John Cruiser Meloncrimp",5.10b,,https://www.mountainproject.com/route/105753028/john-cruiser-meloncrimp,1,"Colorado > Canon City > Shelf Road > The Gallery > Mural Wall",2.6,-1,TR,,Sport,,,2900
2020-10-31,"Block Party",5.10a,,https://www.mountainproject.com/route/105755851/block-party,1,"Colorado > Canon City > Shelf Road > The Gallery > Mural Wall",2.9,-1,TR,,Sport,,,2600
2020-10-30,Recon,5.6,,https://www.mountainproject.com/route/105760905/recon,1,"Colorado > Boulder > Eldorado Canyon State Park > The Wind Tower > Wind Tower - SW Face",2.0,-1,Lead,Onsight,Trad,,300,1600
2020-10-25,"Drumstick Direct",5.10d,,https://www.mountainproject.com/route/105750436/drumstick-direct,2,"Colorado > South Platte > Turkey Rocks > Turkey Tail",3.9,-1,TR,,Trad,,,3500
2020-10-25,"Hummingbird Way aka Snively's Crack",5.9,"Def off width and not fists...",https://www.mountainproject.com/route/105750175/hummingbird-way-aka-snivelys-crack,1,"Colorado > South Platte > Turkey Rocks > Turkey Tail",2.9,-1,Follow,,Trad,,,2400
2020-10-25,"Rasmussen Crack",5.10b,"Would like to come back and lead ",https://www.mountainproject.com/route/105762987/rasmussen-crack,1,"Colorado > South Platte > Turkey Rocks > Turkey Tail",3.0,-1,TR,,Trad,,70,2900
2020-10-25,"Turkey's Delight",5.7+,,https://www.mountainproject.com/route/105749287/turkeys-delight,3,"Colorado > South Platte > Turkey Rocks > Turkey Tail",2.5,-1,Lead,Flash,Trad,,,1900
2020-10-24,"Left Handed Jew",5.7+,,https://www.mountainproject.com/route/105749284/left-handed-jew,1,"Colorado > South Platte > Turkey Rocks > Turkey Perch",3.2,-1,Lead,Redpoint,"Trad, TR",,70,1900
2020-10-18,R.O.U.S,5.10-,"One take ",https://www.mountainproject.com/route/106820609/rous,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Cliffs of Insanity",3.5,-1,Lead,Fell/Hung,Trad,,100,2700
2020-10-18,"Farm Boy",5.9+,,https://www.mountainproject.com/route/106849064/farm-boy,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Cliffs of Insanity",2.6,-1,TR,,Trad,,80,2500
2020-10-18,"Princess Buttercup",5.10-,"Would be a fun lead ",https://www.mountainproject.com/route/106597895/princess-buttercup,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Cliffs of Insanity",3.0,-1,TR,,Trad,,70,2700
2020-10-18,"Skip to the End",5.11+,"Love the dyno finish!!!",https://www.mountainproject.com/route/111812967/skip-to-the-end,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Cliffs of Insanity",2.1,-1,TR,,Trad,,40,5300
2020-10-18,TR,5.10,"Have to figure out how to climb this size better!",https://www.mountainproject.com/route/116801401/tr,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Cliffs of Insanity",1.9,-1,,,Trad,,40,3000
2020-10-18,"As You Wish",5.11-,,https://www.mountainproject.com/route/106849964/as-you-wish,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Cliffs of Insanity",2.4,-1,TR,,Trad,,50,4700
2020-10-18,"Back to the Beginning",5.10,,https://www.mountainproject.com/route/107000570/back-to-the-beginning,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Cliffs of Insanity",1.9,-1,TR,,Trad,,60,3000
2020-10-18,Carl,5.10-,,https://www.mountainproject.com/route/114422480/carl,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Public Service Wall",2.5,-1,TR,,Trad,,60,2700
2020-10-18,"Variante Argentina",5.9,,https://www.mountainproject.com/route/107456250/variante-argentina,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Public Service Wall",2.2,-1,Follow,,Trad,,60,2400
2020-10-18,Sweatin',5.10-,"Bailed before the run out finish",https://www.mountainproject.com/route/109429223/sweatin,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Public Service Wall",2.4,-1,Lead,Fell/Hung,Trad,,50,2700
2020-10-18,"Light Duty",5.9-,,https://www.mountainproject.com/route/107855101/light-duty,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Public Service Wall",2.2,-1,TR,,Trad,,50,2300
2020-10-18,"1 to 4 crack",5.10,,https://www.mountainproject.com/route/107856802/1-to-4-crack,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Public Service Wall",3.0,-1,TR,,Trad,,70,3000
2020-10-16,Rochambeau,5.9,,https://www.mountainproject.com/route/105718441/rochambeau,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Way Rambo",2.6,-1,Lead,Onsight,Trad,,70,2400
2020-10-11,"Grandmother's Challenge",5.10c,,https://www.mountainproject.com/route/105748813/grandmothers-challenge,2,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Lumpe to the top",3.6,-1,TR,,Trad,,,3200
2020-10-10,Tigger,5.6,,https://www.mountainproject.com/route/105748681/tigger,3,"Colorado > Boulder > Eldorado Canyon State Park > The Wind Tower > Wind Tower - SW Face",2.7,-1,Lead,Onsight,Trad,,,1600
2020-10-09,Conehead,5.11b,,https://www.mountainproject.com/route/105752596/conehead,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.4,-1,TR,,Sport,,,4900
2020-10-09,Bonehead,5.10c/d,,https://www.mountainproject.com/route/105752005/bonehead,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.2,-1,TR,,Sport,,50,3400
2020-10-09,Footloose,5.10a,,https://www.mountainproject.com/route/105752602/footloose,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.1,-1,Lead,Redpoint,Sport,,,2600
2020-10-09,Headline,5.10a,"Fun! Have to come back with gear",https://www.mountainproject.com/route/105757051/headline,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.8,3,Lead,Onsight,"Trad, Sport",,80,2600
2020-10-09,"First Impressions",5.9+,,https://www.mountainproject.com/route/105749461/first-impressions,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.7,-1,Lead,Redpoint,Sport,,80,2500
2020-10-08,"Herbal Essence",5.9,,https://www.mountainproject.com/route/105867446/herbal-essence,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.5,1,Lead,Flash,Sport,,80,2400
2020-10-04,"Soul Fire",5.11-,,https://www.mountainproject.com/route/105718753/soul-fire,1,"Utah > Southeast Utah > San Juan County > Indian Creek > The Optimator",3.5,-1,TR,,Trad,,80,4700
2020-10-04,"Supercrack of the Desert (aka Luxury Liner)",5.10,,https://www.mountainproject.com/route/105717364/supercrack-of-the-desert-aka-luxury-liner,3,"Utah > Southeast Utah > San Juan County > Indian Creek > Supercrack Buttress",3.8,-1,TR,,Trad,,,3000
2020-10-04,"Incredible Hand Crack",5.10,TRonsight!,https://www.mountainproject.com/route/105717367/incredible-hand-crack,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Supercrack Buttress",3.8,-1,TR,,Trad,,100,3000
2020-10-04,"Twin Cracks",5.8+,,https://www.mountainproject.com/route/105717445/twin-cracks,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Supercrack Buttress",2.5,-1,Lead,Onsight,Trad,,40,2200
2020-10-04,"Hand Solo",5.9,,https://www.mountainproject.com/route/106720518/hand-solo,1,"Utah > Southeast Utah > San Juan County > Indian Creek > Selfish Wall",2.7,-1,Lead,Onsight,Trad,,30,2400
2020-10-04,"Also Charlie's Pillar (aka Brodie Machine)",5.9,,https://www.mountainproject.com/route/105891553/also-charlies-pillar-aka-brodie-machine,1,"Utah > Southeast Utah > San Juan County > Indian Creek > The Optimator",2.0,-1,Lead,Flash,Trad,,60,2400
2020-09-28,"5.8 Crack",5.8-,,https://www.mountainproject.com/route/105754948/58-crack,1,"Colorado > Golden > Lookout Mountain Road > Lookout Mountain Crag",2.6,-1,Lead,Onsight,"Trad, TR",,50,2000
2020-09-28,"5.9 Face",5.9,,https://www.mountainproject.com/route/105754939/59-face,1,"Colorado > Golden > Lookout Mountain Road > Lookout Mountain Crag",2.2,-1,Lead,Redpoint,Sport,,,2400
2020-09-28,"5.7 Dihedral",5.7,,https://www.mountainproject.com/route/105754945/57-dihedral,1,"Colorado > Golden > Lookout Mountain Road > Lookout Mountain Crag",2.3,-1,Lead,Onsight,"Trad, TR",,80,1800
2020-09-27,"West Overhang",5.7,,https://www.mountainproject.com/route/105751342/west-overhang,2,"Colorado > Boulder > Eldorado Canyon State Park > The Wind Tower > Wind Tower - SW Face",2.4,3,Lead,Flash,Trad,,,1800
2020-09-27,"Bumblies For Breakfast",5.10a,,https://www.mountainproject.com/route/105751585/bumblies-for-breakfast,1,"Colorado > Golden > Clear Creek Canyon > The Red Slab",2.3,-1,TR,,Sport,,80,2600
2020-09-27,"Vapor Trail",5.9,heady,https://www.mountainproject.com/route/105750076/vapor-trail,1,"Colorado > Golden > Clear Creek Canyon > The Red Slab",2.3,-1,Lead,Onsight,Sport,,85,2400
2020-09-27,Rubics,5.8+,"easy for the grade",https://www.mountainproject.com/route/113847704/rubics,1,"Colorado > Golden > Clear Creek Canyon > The Red Slab",2.0,1,Lead,Onsight,Sport,5.8+,80,2200
2020-09-26,"Lounge Lizard",5.10b,,https://www.mountainproject.com/route/105762699/lounge-lizard,1,"Colorado > Golden > Clear Creek Canyon > The Red Slab",2.6,3,Lead,Onsight,Sport,,80,2900
2020-09-24,"Brown Cloud Arête",5.10-,,https://www.mountainproject.com/route/105748247/brown-cloud-arete,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Brown Cloud Rocks",2.5,-1,TR,,"Sport, TR",,50,2700
2020-09-24,"Deck Chairs on the Titanic",5.10a,,https://www.mountainproject.com/route/105748220/deck-chairs-on-the-titanic,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Brown Cloud Rocks",2.5,-1,TR,,"Sport, TR",,50,2600
2020-09-24,"John Adams' Adams Apple",5.7,,https://www.mountainproject.com/route/105748208/john-adams-adams-apple,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Brown Cloud Rocks",2.1,-1,Lead,Redpoint,"Trad, TR",,50,1800
2020-09-23,Aretnophobia,5.11a,,https://www.mountainproject.com/route/107156573/aretnophobia,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.8,-1,TR,,Sport,,70,4600
2020-09-23,"Box of Rain",5.8,,https://www.mountainproject.com/route/106511980/box-of-rain,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.1,-1,Lead,Onsight,Sport,,75,2100
2020-09-23,"Bear's Choice",5.10b,,https://www.mountainproject.com/route/106518769/bears-choice,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.3,-1,Lead,Fell/Hung,Sport,,75,2900
2020-09-22,"Trad Intent",5.7,,https://www.mountainproject.com/route/106328598/trad-intent,1,"Colorado > Golden > Clear Creek Canyon > Left Wire > F. Show Nuff Wall",1.8,2,Lead,Onsight,Trad,,50,1800
2020-09-22,"Left Long Moderate Dihedral (originally submitted as Crack Swindler)",5.7,,https://www.mountainproject.com/route/107256918/left-long-moderate-dihedral-originally-submitted-as-crack-swindler,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.0,2,Lead,Onsight,Trad,,100,1800
2020-09-21,"Dead End Crack",5.8,,https://www.mountainproject.com/route/114152298/dead-end-crack,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",1.3,-1,Lead,Onsight,Trad,5.7,90,2100
2020-09-21,"Air Patrol",5.10a,,https://www.mountainproject.com/route/108193184/air-patrol,1,"Colorado > Rifle > Rifle Mountain Park > The Sno-Cone Cave",2.3,-1,Lead,Onsight,Sport,,60,2600
2020-09-21,"Straight Man",5.10a,,https://www.mountainproject.com/route/107856027/straight-man,1,"Colorado > Rifle > Rifle Mountain Park > The Sno-Cone Cave",2.3,-1,Lead,Onsight,Sport,,70,2600
2020-09-20,Pryor,5.10a,,https://www.mountainproject.com/route/106248473/pryor,1,"Colorado > Rifle > Rifle Mountain Park > Ice Cave Walls > The Funny Face",2.4,-1,Lead,Onsight,Sport,,60,2600
2020-09-20,Sellers,5.10b,,https://www.mountainproject.com/route/106252682/sellers,1,"Colorado > Rifle > Rifle Mountain Park > Ice Cave Walls > The Funny Face",2.1,-1,Lead,Fell/Hung,Sport,,50,2900
2020-09-20,"Martin & Lewis",5.9,,https://www.mountainproject.com/route/106779735/martin-lewis,1,"Colorado > Rifle > Rifle Mountain Park > Ice Cave Walls > The Funny Face",2.3,-1,Lead,Onsight,Sport,,50,2400
2020-09-20,Carlin,5.10a,,https://www.mountainproject.com/route/106231707/carlin,1,"Colorado > Rifle > Rifle Mountain Park > Ice Cave Walls > The Funny Face",2.8,-1,Lead,Fell/Hung,Sport,,80,2600
2020-09-19,Brenna,5.11a,"Seems like a hold fell off at the bulge near the top...",https://www.mountainproject.com/route/106002745/brenna,1,"Colorado > Rifle > Rifle Mountain Park > The Sno-Cone Cave",2.6,-1,Lead,Fell/Hung,Sport,5.11a,50,4600
2020-09-19,"Peaceful Revolution",5.10c,,https://www.mountainproject.com/route/108252810/peaceful-revolution,1,"Colorado > Rifle > Rifle Mountain Park > The Sno-Cone Cave",1.9,-1,Lead,Onsight,Sport,,80,3200
2020-09-19,"Doctor's Orders",5.6,,https://www.mountainproject.com/route/108159470/doctors-orders,1,"Colorado > Rifle > Rifle Mountain Park > The Sno-Cone Cave",1.7,-1,Lead,Onsight,Sport,,45,1600
2020-09-18,"Buffalo Soldier",5.10c,,https://www.mountainproject.com/route/110250975/buffalo-soldier,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > C. Middle and West Walls",2.5,-1,Lead,Redpoint,Sport,,70,3200
2020-09-15,"Turkey Jerky",5.10c,,https://www.mountainproject.com/route/106210059/turkey-jerky,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.7,-1,Lead,Fell/Hung,Sport,,80,3200
2020-09-15,"Ivy League",5.10a,,https://www.mountainproject.com/route/106210078/ivy-league,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.5,-1,Lead,Onsight,Sport,,50,2600
2020-09-15,Beasto,5.10-,,https://www.mountainproject.com/route/106243288/beasto,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.5,-1,Lead,Fell/Hung,Sport,,70,2700
2020-09-12,"The Maiden Voyage aka The Red Dihedral",5.9-,"Led pitches 1 and 5",https://www.mountainproject.com/route/105750415/the-maiden-voyage-aka-the-red-dihedral,5,"Colorado > Gunnison > Black Canyon of the Gunnison > North Rim Routes > The Checkerboard Wall",3.0,-1,Lead,Onsight,Trad,,,2300
2020-09-05,"Chili Verde",5.9+,,https://www.mountainproject.com/route/117300052/chili-verde,1,"Wyoming > Grand Teton National Park > Blacktail Butte > Upper Blacktail Butte",2.4,-1,Lead,Onsight,"Sport, Alpine",,80,2500
2020-08-25,"Five Finger Discount",5.10a,,https://www.mountainproject.com/route/106255900/five-finger-discount,1,"Colorado > Golden > Clear Creek Canyon > Capitalist Crag > Lower Capitalist Crag",2.5,-1,Lead,Redpoint,Sport,,100,2600
2020-08-02,"Unknown left of Maiden",5.7+,,https://www.mountainproject.com/route/107231314/unknown-left-of-maiden,1,"Wyoming > Laramie Area > Vedauwoo > Reynolds Hill",2.3,-1,TR,,"Trad, TR",,50,1900
2020-08-02,Maiden,5.6,,https://www.mountainproject.com/route/105759651/maiden,1,"Wyoming > Laramie Area > Vedauwoo > Reynolds Hill",2.8,-1,Lead,Onsight,Trad,,30,1600
2020-08-02,Corn,5.5,,https://www.mountainproject.com/route/105763011/corn,1,"Wyoming > Laramie Area > Vedauwoo > 700L/Plumb Line Area > Plumb Line Crag > Lower Tier",1.4,-1,Lead,Onsight,Trad,,50,1500
2020-08-02,Barley,5.6,,https://www.mountainproject.com/route/105763014/barley,1,"Wyoming > Laramie Area > Vedauwoo > 700L/Plumb Line Area > Plumb Line Crag > Lower Tier",1.6,-1,Lead,Onsight,Trad,,50,1600
2020-08-02,"Plumb Line",5.9+,,https://www.mountainproject.com/route/105764358/plumb-line,1,"Wyoming > Laramie Area > Vedauwoo > 700L/Plumb Line Area > Plumb Line Crag > Lower Tier",3.5,-1,TR,,Trad,,40,2500
2020-08-02,"Moor's Crossing",5.7,,https://www.mountainproject.com/route/105758179/moors-crossing,3,"Wyoming > Laramie Area > Vedauwoo > Reynolds Hill",3.1,-1,Follow,,Trad,,250,1800
2020-08-02,Kim,5.6,,https://www.mountainproject.com/route/105751018/kim,1,"Wyoming > Laramie Area > Vedauwoo > Poland Hill",2.7,-1,Lead,Onsight,Trad,,70,1600
2020-07-29,"Buffalo Soldier",5.10c,,https://www.mountainproject.com/route/110250975/buffalo-soldier,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > C. Middle and West Walls",2.5,-1,Lead,Fell/Hung,Sport,,70,3200
2020-07-29,"Lyin' Like a Lion (in Zion)",5.10d,,https://www.mountainproject.com/route/110250991/lyin-like-a-lion-in-zion,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > C. Middle and West Walls",1.8,-1,Lead,Fell/Hung,Sport,,65,3500
2020-07-29,"The Burning Bush",5.7,,https://www.mountainproject.com/route/110235810/the-burning-bush,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > A. East Wall",2.1,-1,Follow,,Sport,,55,1800
2020-07-29,"Zion Train",5.10a/b,,https://www.mountainproject.com/route/110250784/zion-train,2,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > A. East Wall",2.4,-1,Lead,Fell/Hung,Sport,,215,2800
2020-07-26,"Team Umizoomi",5.10b,,https://www.mountainproject.com/route/112511931/team-umizoomi,1,"Colorado > Golden > Clear Creek Canyon > Live Action Wall",2.4,-1,Lead,Fell/Hung,Sport,,85,2900
2020-07-26,"Raggedy Ann",5.8,,https://www.mountainproject.com/route/113892928/raggedy-ann,1,"Colorado > Golden > Clear Creek Canyon > Live Action Wall",1.7,-1,Lead,Onsight,Sport,,50,2100
2020-07-26,"Raggedy Andy",5.9,,https://www.mountainproject.com/route/113892902/raggedy-andy,1,"Colorado > Golden > Clear Creek Canyon > Live Action Wall",1.9,-1,Lead,Onsight,Sport,,50,2400
2020-07-26,"The Advocate",5.10d,,https://www.mountainproject.com/route/115380088/the-advocate,1,"Colorado > Golden > Clear Creek Canyon > Live Action Wall",1.8,-1,Lead,Fell/Hung,Sport,,50,3500
2020-07-26,"The Adventures of Rocky and Bullwinkle",5.8,,https://www.mountainproject.com/route/112528287/the-adventures-of-rocky-and-bullwinkle,1,"Colorado > Golden > Clear Creek Canyon > Live Action Wall",2.9,-1,Lead,Onsight,Sport,,90,2100
2020-07-21,"5.9 Face",5.9,,https://www.mountainproject.com/route/105754939/59-face,1,"Colorado > Golden > Lookout Mountain Road > Lookout Mountain Crag",2.2,-1,Lead,Fell/Hung,Sport,,,2400
2020-07-08,"The Young and the Rackless",5.9,,https://www.mountainproject.com/route/105762150/the-young-and-the-rackless,4,"Colorado > Boulder > Boulder Canyon > Blob Rock Area > East Blob > Upper East Face",3.0,-1,Follow,,Sport,,300,2400
